variable,value,prop,region,zona,sitio,manejo,plantacion,cosecha
Y02090701121503,176.200000,02,09,07,01,12,-15,03
Y02090701121206,49.240000,02,09,07,01,12,-12,06
Y02090701120909,18.090000,02,09,07,01,12,-09,09
Y02090701120810,78.770000,02,09,07,01,12,-08,10
Y02090702013000,17.220000,02,09,07,02,01,-30,00
Y02090702012300,0.660000,02,09,07,02,01,-23,00
Y02090702012201,1.970000,02,09,07,02,01,-22,01
Y02090702011904,42.310000,02,09,07,02,01,-19,04
Y02090702011706,57.270000,02,09,07,02,01,-17,06
Y02090702011211,2.420000,02,09,07,02,01,-12,11
Y02090702011112,14.260000,02,09,07,02,01,-11,12
Y02090702010815,126.000000,02,09,07,02,01,-08,15
Y02090702010716,172.400000,02,09,07,02,01,-07,16
Y02090702010617,141.100000,02,09,07,02,01,-06,17
Y02090702010518,80.720000,02,09,07,02,01,-05,18
Y02090702010419,55.040000,02,09,07,02,01,-04,19
Y02090702010320,29.550000,02,09,07,02,01,-03,20
Y02090702010221,0.160000,02,09,07,02,01,-02,21
Y02090702023000,0.563200,02,09,07,02,02,-30,00
Y02090702022800,3.140000,02,09,07,02,02,-28,00
Y02090702022500,67.010000,02,09,07,02,02,-25,00
Y02090702021904,12.360000,02,09,07,02,02,-19,04
Y02090702021706,26.020000,02,09,07,02,02,-17,06
Y02090702021013,55.760000,02,09,07,02,02,-10,13
Y02090702020815,13.840000,02,09,07,02,02,-08,15
Y02090702020122,3.080000,02,09,07,02,02,-01,22
Y02090702033000,2.543000,02,09,07,02,03,-30,00
Y02090702032700,9.840000,02,09,07,02,03,-27,00
Y02090702032500,3.710000,02,09,07,02,03,-25,00
Y02090702032300,23.320000,02,09,07,02,03,-23,00
Y02090702032102,95.780000,02,09,07,02,03,-21,02
Y02090702031904,110.300000,02,09,07,02,03,-19,04
Y02090702031211,13.370000,02,09,07,02,03,-12,11
Y02090702031013,1.910000,02,09,07,02,03,-10,13
Y02090702030815,52.810000,02,09,07,02,03,-08,15
Y02090702030716,2.710000,02,09,07,02,03,-07,16
Y02090702073000,1.267000,02,09,07,02,07,-30,00
Y02090702072800,5.050000,02,09,07,02,07,-28,00
Y02090702072700,3.190000,02,09,07,02,07,-27,00
Y02090702072600,10.990000,02,09,07,02,07,-26,00
Y02090702072303,98.710000,02,09,07,02,07,-23,03
Y02090702072204,1.980000,02,09,07,02,07,-22,04
Y02090702072006,3.210000,02,09,07,02,07,-20,06
Y02090702071907,10.070000,02,09,07,02,07,-19,07
Y02090702071214,95.920000,02,09,07,02,07,-12,14
Y02090702071115,92.430000,02,09,07,02,07,-11,15
Y02090702071016,241.200000,02,09,07,02,07,-10,16
Y02090702070917,506.000000,02,09,07,02,07,-09,17
Y02090702070818,187.300000,02,09,07,02,07,-08,18
Y02090702070323,41.500000,02,09,07,02,07,-03,23
Y02090702070125,24.510000,02,09,07,02,07,-01,25
Y02090702083000,1.153000,02,09,07,02,08,-30,00
Y02090702082800,9.080000,02,09,07,02,08,-28,00
Y02090702082006,92.330000,02,09,07,02,08,-20,06
Y02090702081412,45.830000,02,09,07,02,08,-14,12
Y02090702080323,213.900000,02,09,07,02,08,-03,23
Y02090702080224,241.600000,02,09,07,02,08,-02,24
Y02090702080125,111.700000,02,09,07,02,08,-01,25
Y02090702112000,39.360000,02,09,07,02,11,-20,00
Y02090702111900,52.960000,02,09,07,02,11,-19,00
Y02090702111800,27.420000,02,09,07,02,11,-18,00
Y02090702111701,77.170000,02,09,07,02,11,-17,01
Y02090702111503,64.020000,02,09,07,02,11,-15,03
Y02090702111404,100.900000,02,09,07,02,11,-14,04
Y02090702111305,72.130000,02,09,07,02,11,-13,05
Y02090702111206,104.000000,02,09,07,02,11,-12,06
Y02090702111107,232.100000,02,09,07,02,11,-11,07
Y02090702111008,693.500000,02,09,07,02,11,-10,08
Y02090702110909,673.200000,02,09,07,02,11,-09,09
Y02090702110810,593.300000,02,09,07,02,11,-08,10
Y02090702110711,490.100000,02,09,07,02,11,-07,11
Y02090702110612,11.680000,02,09,07,02,11,-06,12
Y02090702110513,126.500000,02,09,07,02,11,-05,13
Y02090702110414,174.600000,02,09,07,02,11,-04,14
Y02090702110315,735.200000,02,09,07,02,11,-03,15
Y02090702110216,104.200000,02,09,07,02,11,-02,16
Y02090702110117,378.100000,02,09,07,02,11,-01,17
Y02090702120315,12.220000,02,09,07,02,12,-03,15
Y02090703013000,6.547000,02,09,07,03,01,-30,00
Y02090703012400,6.020000,02,09,07,03,01,-24,00
Y02090703012300,8.860000,02,09,07,03,01,-23,00
Y02090703012003,7.530000,02,09,07,03,01,-20,03
Y02090703011805,44.410000,02,09,07,03,01,-18,05
Y02090703011706,0.060000,02,09,07,03,01,-17,06
Y02090703011508,2.560000,02,09,07,03,01,-15,08
Y02090703011013,17.490000,02,09,07,03,01,-10,13
Y02090703010815,32.860000,02,09,07,03,01,-08,15
Y02090703010518,25.180000,02,09,07,03,01,-05,18
Y02090703010419,38.580000,02,09,07,03,01,-04,19
Y02090703023000,6.732000,02,09,07,03,02,-30,00
Y02090703022900,2.270000,02,09,07,03,02,-29,00
Y02090703022500,16.860000,02,09,07,03,02,-25,00
Y02090703022400,29.800000,02,09,07,03,02,-24,00
Y02090703022201,8.420000,02,09,07,03,02,-22,01
Y02090703021013,3.760000,02,09,07,03,02,-10,13
Y02090703020815,4.360000,02,09,07,03,02,-08,15
Y02090703020716,25.000000,02,09,07,03,02,-07,16
Y02090703031508,5.760000,02,09,07,03,03,-15,08
Y02090703073000,0.246400,02,09,07,03,07,-30,00
Y02090703072204,17.080000,02,09,07,03,07,-22,04
Y02090703071808,5.330000,02,09,07,03,07,-18,08
Y02090703071709,55.440000,02,09,07,03,07,-17,09
Y02090703071412,33.590000,02,09,07,03,07,-14,12
Y02090703071313,85.030000,02,09,07,03,07,-13,13
Y02090703070224,40.430000,02,09,07,03,07,-02,24
Y02090703082402,35.300000,02,09,07,03,08,-24,02
Y02090703082204,26.930000,02,09,07,03,08,-22,04
Y02090703082006,15.160000,02,09,07,03,08,-20,06
Y02090703081907,3.690000,02,09,07,03,08,-19,07
Y02090703081709,98.790000,02,09,07,03,08,-17,09
Y02090703081610,75.960000,02,09,07,03,08,-16,10
Y02090703081511,84.920000,02,09,07,03,08,-15,11
Y02090703081412,14.620000,02,09,07,03,08,-14,12
Y02090703081214,4.290000,02,09,07,03,08,-12,14
Y02090703081016,15.030000,02,09,07,03,08,-10,16
Y02090703080818,1.140000,02,09,07,03,08,-08,18
Y02090703080521,13.840000,02,09,07,03,08,-05,21
Y02090703112000,29.620000,02,09,07,03,11,-20,00
Y02090703111900,212.300000,02,09,07,03,11,-19,00
Y02090703111800,15.740000,02,09,07,03,11,-18,00
Y02090703111701,100.700000,02,09,07,03,11,-17,01
Y02090703111602,34.590000,02,09,07,03,11,-16,02
Y02090703111503,18.960000,02,09,07,03,11,-15,03
Y02090703111404,83.850000,02,09,07,03,11,-14,04
Y02090703111305,11.510000,02,09,07,03,11,-13,05
Y02090703111206,152.000000,02,09,07,03,11,-12,06
Y02090703111107,81.200000,02,09,07,03,11,-11,07
Y02090703111008,470.500000,02,09,07,03,11,-10,08
Y02090703110909,1553.000000,02,09,07,03,11,-09,09
Y02090703110810,763.600000,02,09,07,03,11,-08,10
Y02090703110711,762.400000,02,09,07,03,11,-07,11
Y02090703110612,227.700000,02,09,07,03,11,-06,12
Y02090703110513,562.000000,02,09,07,03,11,-05,13
Y02090703110414,323.900000,02,09,07,03,11,-04,14
Y02090703110315,170.100000,02,09,07,03,11,-03,15
Y02090703110216,233.600000,02,09,07,03,11,-02,16
Y02090703110117,852.800000,02,09,07,03,11,-01,17
Y02090703121206,19.740000,02,09,07,03,12,-12,06
Y02090703121008,21.030000,02,09,07,03,12,-10,08
Y02090703120909,49.870000,02,09,07,03,12,-09,09
Y02090703120315,18.960000,02,09,07,03,12,-03,15
Y02090703120216,6.140000,02,09,07,03,12,-02,16
Y02090704112000,13.270000,02,09,07,04,11,-20,00
Y02090704111701,65.000000,02,09,07,04,11,-17,01
Y02090704111503,14.350000,02,09,07,04,11,-15,03
Y02090704111206,8.940000,02,09,07,04,11,-12,06
Y02090704110909,7.070000,02,09,07,04,11,-09,09
Y02090704110810,15.820000,02,09,07,04,11,-08,10
Y02090704110711,68.950000,02,09,07,04,11,-07,11
Y02090704110612,60.350000,02,09,07,04,11,-06,12
Y02090704110315,13.060000,02,09,07,04,11,-03,15
Y02090704110216,526.000000,02,09,07,04,11,-02,16
Y02090704110117,226.600000,02,09,07,04,11,-01,17
Y02090704120711,14.360000,02,09,07,04,12,-07,11
Y02090704120315,39.780000,02,09,07,04,12,-03,15
Y02090704120216,7.330000,02,09,07,04,12,-02,16
Y02090901012500,3.120000,02,09,09,01,01,-25,00
Y02090901012102,3.840000,02,09,09,01,01,-21,02
Y02090901010716,374.900000,02,09,09,01,01,-07,16
Y02090901010617,279.300000,02,09,09,01,01,-06,17
Y02090901010518,342.400000,02,09,09,01,01,-05,18
Y02090901010419,442.000000,02,09,09,01,01,-04,19
Y02090901022800,0.330000,02,09,09,01,02,-28,00
Y02090901021706,59.600000,02,09,09,01,02,-17,06
Y02090901032500,49.120000,02,09,09,01,03,-25,00
Y02090901032300,46.160000,02,09,09,01,03,-23,00
Y02090901072700,1.420000,02,09,09,01,07,-27,00
Y02090901072600,0.160000,02,09,09,01,07,-26,00
Y02090901072501,23.010000,02,09,09,01,07,-25,01
Y02090901072402,78.600000,02,09,09,01,07,-24,02
Y02090901072303,13.570000,02,09,09,01,07,-23,03
Y02090901072105,178.200000,02,09,09,01,07,-21,05
Y02090901071907,36.950000,02,09,09,01,07,-19,07
Y02090901071115,49.650000,02,09,09,01,07,-11,15
Y02090901071016,130.400000,02,09,09,01,07,-10,16
Y02090901070917,160.700000,02,09,09,01,07,-09,17
Y02090901083000,1.936000,02,09,09,01,08,-30,00
Y02090901082900,7.339000,02,09,09,01,08,-29,00
Y02090901082700,20.860000,02,09,09,01,08,-27,00
Y02090901082600,40.180000,02,09,09,01,08,-26,00
Y02090901082501,43.600000,02,09,09,01,08,-25,01
Y02090901082402,20.530000,02,09,09,01,08,-24,02
Y02090901082303,325.700000,02,09,09,01,08,-23,03
Y02090901082204,294.800000,02,09,09,01,08,-22,04
Y02090901082105,338.700000,02,09,09,01,08,-21,05
Y02090901082006,150.700000,02,09,09,01,08,-20,06
Y02090901081907,118.000000,02,09,09,01,08,-19,07
Y02090901081808,64.940000,02,09,09,01,08,-18,08
Y02090901081709,45.670000,02,09,09,01,08,-17,09
Y02090901080323,312.900000,02,09,09,01,08,-03,23
Y02090901080224,111.100000,02,09,09,01,08,-02,24
Y02090901080125,245.100000,02,09,09,01,08,-01,25
Y02090901111701,16.340000,02,09,09,01,11,-17,01
Y02090901111503,116.900000,02,09,09,01,11,-15,03
Y02090901110513,22.590000,02,09,09,01,11,-05,13
Y02090901121701,62.570000,02,09,09,01,12,-17,01
Y02090901121602,35.280000,02,09,09,01,12,-16,02
Y02090901121404,5.270000,02,09,09,01,12,-14,04
Y02090901121206,42.910000,02,09,09,01,12,-12,06
Y02090901121008,18.200000,02,09,09,01,12,-10,08
Y02090901120909,27.700000,02,09,09,01,12,-09,09
Y02090901120414,121.700000,02,09,09,01,12,-04,14
Y02090901120315,9.470000,02,09,09,01,12,-03,15
Y02090901120216,93.280000,02,09,09,01,12,-02,16
Y02090902012003,0.580000,02,09,09,02,01,-20,03
Y02090902010815,57.900000,02,09,09,02,01,-08,15
Y02090902010716,21.710000,02,09,09,02,01,-07,16
Y02090902010617,5.190000,02,09,09,02,01,-06,17
Y02090902010518,10.870000,02,09,09,02,01,-05,18
Y02090902010419,33.020000,02,09,09,02,01,-04,19
Y02090902010221,43.730000,02,09,09,02,01,-02,21
Y02090902032500,107.800000,02,09,09,02,03,-25,00
Y02090902032300,44.160000,02,09,09,02,03,-23,00
Y02090902072700,60.320000,02,09,09,02,07,-27,00
Y02090902072501,90.570000,02,09,09,02,07,-25,01
Y02090902072303,22.000000,02,09,09,02,07,-23,03
Y02090902071907,78.790000,02,09,09,02,07,-19,07
Y02090902071709,20.310000,02,09,09,02,07,-17,09
Y02090902071412,8.950000,02,09,09,02,07,-14,12
Y02090902071313,84.030000,02,09,09,02,07,-13,13
Y02090902071115,63.540000,02,09,09,02,07,-11,15
Y02090902071016,25.070000,02,09,09,02,07,-10,16
Y02090902070917,172.700000,02,09,09,02,07,-09,17
Y02090902070818,128.900000,02,09,09,02,07,-08,18
Y02090902082600,175.200000,02,09,09,02,08,-26,00
Y02090902082501,69.800000,02,09,09,02,08,-25,01
Y02090902082303,94.330000,02,09,09,02,08,-23,03
Y02090902082204,48.250000,02,09,09,02,08,-22,04
Y02090902082105,12.120000,02,09,09,02,08,-21,05
Y02090902082006,276.300000,02,09,09,02,08,-20,06
Y02090902081907,22.700000,02,09,09,02,08,-19,07
Y02090902081808,166.600000,02,09,09,02,08,-18,08
Y02090902081709,115.500000,02,09,09,02,08,-17,09
Y02090902081610,115.900000,02,09,09,02,08,-16,10
Y02090902081511,68.660000,02,09,09,02,08,-15,11
Y02090902081412,27.980000,02,09,09,02,08,-14,12
Y02090902081313,92.570000,02,09,09,02,08,-13,13
Y02090902080323,200.200000,02,09,09,02,08,-03,23
Y02090902080224,364.500000,02,09,09,02,08,-02,24
Y02090902080125,108.800000,02,09,09,02,08,-01,25
Y02090902111305,1.880000,02,09,09,02,11,-13,05
Y02090902111206,6.190000,02,09,09,02,11,-12,06
Y02090902110315,9.600000,02,09,09,02,11,-03,15
Y02090902122000,9.690000,02,09,09,02,12,-20,00
Y02090902121701,50.810000,02,09,09,02,12,-17,01
Y02090902121602,25.550000,02,09,09,02,12,-16,02
Y02090902121206,19.300000,02,09,09,02,12,-12,06
Y02090903022800,102.100000,02,09,09,03,02,-28,00
Y02090903022700,0.510000,02,09,09,03,02,-27,00
Y02090903032500,31.030000,02,09,09,03,03,-25,00
Y02090903070224,11.770000,02,09,09,03,07,-02,24
Y02090903082303,10.410000,02,09,09,03,08,-23,03
Y02090903082204,32.340000,02,09,09,03,08,-22,04
Y02090903082105,19.060000,02,09,09,03,08,-21,05
Y02090903081808,5.960000,02,09,09,03,08,-18,08
Y02090903110315,3.430000,02,09,09,03,11,-03,15
Y02090903121900,32.270000,02,09,09,03,12,-19,00
Y02090903121800,19.560000,02,09,09,03,12,-18,00
Y02090903121701,57.280000,02,09,09,03,12,-17,01
Y02090903121602,69.660000,02,09,09,03,12,-16,02
Y02090903120414,0.070000,02,09,09,03,12,-04,14
Y02090904072204,4.230000,02,09,09,04,07,-22,04
Y02090904082105,42.120000,02,09,09,04,08,-21,05
Y02090904112000,16.720000,02,09,09,04,11,-20,00
Y02090904111900,3.370000,02,09,09,04,11,-19,00
Y02090904111701,6.240000,02,09,09,04,11,-17,01
Y02090904110810,6.850000,02,09,09,04,11,-08,10
Y02090904121800,3.760000,02,09,09,04,12,-18,00
Y02100901010617,1.830000,02,10,09,01,01,-06,17
Y02100901112000,47.970000,02,10,09,01,11,-20,00
Y02100901111900,18.650000,02,10,09,01,11,-19,00
Y02100901111800,4.710000,02,10,09,01,11,-18,00
Y02100901111701,29.720000,02,10,09,01,11,-17,01
Y02100901111503,37.630000,02,10,09,01,11,-15,03
Y02100901111305,51.990000,02,10,09,01,11,-13,05
Y02100901111206,65.070000,02,10,09,01,11,-12,06
Y02100901111107,18.890000,02,10,09,01,11,-11,07
Y02100901111008,167.600000,02,10,09,01,11,-10,08
Y02100901110909,374.100000,02,10,09,01,11,-09,09
Y02100901110810,384.000000,02,10,09,01,11,-08,10
Y02100901110711,462.300000,02,10,09,01,11,-07,11
Y02100901110612,108.500000,02,10,09,01,11,-06,12
Y02100901110513,307.100000,02,10,09,01,11,-05,13
Y02100901110414,377.900000,02,10,09,01,11,-04,14
Y02100901110315,102.800000,02,10,09,01,11,-03,15
Y02100901110216,150.600000,02,10,09,01,11,-02,16
Y02100901110117,228.600000,02,10,09,01,11,-01,17
Y02100901122000,138.900000,02,10,09,01,12,-20,00
Y02100901121900,91.780000,02,10,09,01,12,-19,00
Y02100901121800,120.700000,02,10,09,01,12,-18,00
Y02100901121701,72.790000,02,10,09,01,12,-17,01
Y02100901121602,74.550000,02,10,09,01,12,-16,02
Y02100901121503,38.740000,02,10,09,01,12,-15,03
Y02100901121404,7.110000,02,10,09,01,12,-14,04
Y02100901121305,76.270000,02,10,09,01,12,-13,05
Y02100901121206,78.410000,02,10,09,01,12,-12,06
Y02100901121107,459.000000,02,10,09,01,12,-11,07
Y02100901121008,171.800000,02,10,09,01,12,-10,08
Y02100901120909,68.770000,02,10,09,01,12,-09,09
Y02100901120810,133.200000,02,10,09,01,12,-08,10
Y02100901120711,87.330000,02,10,09,01,12,-07,11
Y02100901120612,297.500000,02,10,09,01,12,-06,12
Y02100901120513,383.400000,02,10,09,01,12,-05,13
Y02100901120414,86.430000,02,10,09,01,12,-04,14
Y02100901120315,41.060000,02,10,09,01,12,-03,15
Y02100901120216,99.790000,02,10,09,01,12,-02,16
Y02100901120117,72.480000,02,10,09,01,12,-01,17
Y02100902012700,8.490000,02,10,09,02,01,-27,00
Y02100902011904,5.120000,02,10,09,02,01,-19,04
Y02100902010419,4.020000,02,10,09,02,01,-04,19
Y02100902072006,7.370000,02,10,09,02,07,-20,06
Y02100902071016,18.720000,02,10,09,02,07,-10,16
Y02100902070818,59.650000,02,10,09,02,07,-08,18
Y02100902082303,19.200000,02,10,09,02,08,-23,03
Y02100902082105,58.470000,02,10,09,02,08,-21,05
Y02100902082006,83.620000,02,10,09,02,08,-20,06
Y02100902112000,9.220000,02,10,09,02,11,-20,00
Y02100902111900,6.290000,02,10,09,02,11,-19,00
Y02100902111800,3.630000,02,10,09,02,11,-18,00
Y02100902111701,23.240000,02,10,09,02,11,-17,01
Y02100902111503,3.490000,02,10,09,02,11,-15,03
Y02100902111305,36.720000,02,10,09,02,11,-13,05
Y02100902111206,19.690000,02,10,09,02,11,-12,06
Y02100902111008,51.880000,02,10,09,02,11,-10,08
Y02100902110909,177.200000,02,10,09,02,11,-09,09
Y02100902110810,299.800000,02,10,09,02,11,-08,10
Y02100902110711,98.920000,02,10,09,02,11,-07,11
Y02100902110612,166.700000,02,10,09,02,11,-06,12
Y02100902110513,228.900000,02,10,09,02,11,-05,13
Y02100902110414,104.200000,02,10,09,02,11,-04,14
Y02100902110315,158.700000,02,10,09,02,11,-03,15
Y02100902110216,223.800000,02,10,09,02,11,-02,16
Y02100902110117,89.610000,02,10,09,02,11,-01,17
Y02100902122000,8.320000,02,10,09,02,12,-20,00
Y02100902121900,0.610000,02,10,09,02,12,-19,00
Y02100902121701,122.100000,02,10,09,02,12,-17,01
Y02100902121602,78.560000,02,10,09,02,12,-16,02
Y02100902121503,71.110000,02,10,09,02,12,-15,03
Y02100902121404,57.900000,02,10,09,02,12,-14,04
Y02100902121305,147.500000,02,10,09,02,12,-13,05
Y02100902121206,152.900000,02,10,09,02,12,-12,06
Y02100902121107,15.480000,02,10,09,02,12,-11,07
Y02100902121008,140.700000,02,10,09,02,12,-10,08
Y02100902120909,183.000000,02,10,09,02,12,-09,09
Y02100902120810,14.430000,02,10,09,02,12,-08,10
Y02100902120711,87.530000,02,10,09,02,12,-07,11
Y02100902120612,195.800000,02,10,09,02,12,-06,12
Y02100902120513,238.500000,02,10,09,02,12,-05,13
Y02100902120414,173.500000,02,10,09,02,12,-04,14
Y02100902120216,399.600000,02,10,09,02,12,-02,16
Y02100902120117,29.320000,02,10,09,02,12,-01,17
Y02100903071907,12.750000,02,10,09,03,07,-19,07
Y02100903082105,207.900000,02,10,09,03,08,-21,05
Y02100903081511,7.830000,02,10,09,03,08,-15,11
Y02100903112000,286.000000,02,10,09,03,11,-20,00
Y02100903111900,0.530000,02,10,09,03,11,-19,00
Y02100903111800,5.280000,02,10,09,03,11,-18,00
Y02100903111701,18.930000,02,10,09,03,11,-17,01
Y02100903111602,3.330000,02,10,09,03,11,-16,02
Y02100903111503,3.850000,02,10,09,03,11,-15,03
Y02100903111404,0.560000,02,10,09,03,11,-14,04
Y02100903111305,133.600000,02,10,09,03,11,-13,05
Y02100903111206,133.600000,02,10,09,03,11,-12,06
Y02100903111008,26.870000,02,10,09,03,11,-10,08
Y02100903110909,135.100000,02,10,09,03,11,-09,09
Y02100903110810,402.400000,02,10,09,03,11,-08,10
Y02100903110711,847.300000,02,10,09,03,11,-07,11
Y02100903110612,487.200000,02,10,09,03,11,-06,12
Y02100903110513,471.300000,02,10,09,03,11,-05,13
Y02100903110414,184.700000,02,10,09,03,11,-04,14
Y02100903110315,208.200000,02,10,09,03,11,-03,15
Y02100903110216,227.800000,02,10,09,03,11,-02,16
Y02100903110117,152.500000,02,10,09,03,11,-01,17
Y02100903122000,6.220000,02,10,09,03,12,-20,00
Y02100903121900,0.990000,02,10,09,03,12,-19,00
Y02100903121701,13.830000,02,10,09,03,12,-17,01
Y02100903121503,12.930000,02,10,09,03,12,-15,03
Y02100903121404,30.790000,02,10,09,03,12,-14,04
Y02100903121305,54.780000,02,10,09,03,12,-13,05
Y02100903121206,23.310000,02,10,09,03,12,-12,06
Y02100903121107,44.100000,02,10,09,03,12,-11,07
Y02100903121008,72.170000,02,10,09,03,12,-10,08
Y02100903120909,414.100000,02,10,09,03,12,-09,09
Y02100903120810,68.170000,02,10,09,03,12,-08,10
Y02100903120711,56.420000,02,10,09,03,12,-07,11
Y02100903120612,4.350000,02,10,09,03,12,-06,12
Y02100903120513,19.640000,02,10,09,03,12,-05,13
Y02100903120414,45.230000,02,10,09,03,12,-04,14
Y02100903120315,46.890000,02,10,09,03,12,-03,15
Y02100903120216,216.600000,02,10,09,03,12,-02,16
Y02100903120117,120.000000,02,10,09,03,12,-01,17
Y02100904071907,5.050000,02,10,09,04,07,-19,07
Y02100904112000,121.200000,02,10,09,04,11,-20,00
Y02100904111900,6.520000,02,10,09,04,11,-19,00
Y02100904111800,9.860000,02,10,09,04,11,-18,00
Y02100904111701,21.100000,02,10,09,04,11,-17,01
Y02100904111602,13.350000,02,10,09,04,11,-16,02
Y02100904111503,20.620000,02,10,09,04,11,-15,03
Y02100904111404,29.530000,02,10,09,04,11,-14,04
Y02100904111305,57.950000,02,10,09,04,11,-13,05
Y02100904111206,95.020000,02,10,09,04,11,-12,06
Y02100904111107,12.990000,02,10,09,04,11,-11,07
Y02100904111008,62.300000,02,10,09,04,11,-10,08
Y02100904110909,335.400000,02,10,09,04,11,-09,09
Y02100904110810,461.400000,02,10,09,04,11,-08,10
Y02100904110711,502.500000,02,10,09,04,11,-07,11
Y02100904110612,344.900000,02,10,09,04,11,-06,12
Y02100904110513,180.000000,02,10,09,04,11,-05,13
Y02100904110414,397.900000,02,10,09,04,11,-04,14
Y02100904110315,255.300000,02,10,09,04,11,-03,15
Y02100904110216,616.100000,02,10,09,04,11,-02,16
Y02100904110117,208.400000,02,10,09,04,11,-01,17
Y02100904122000,4.880000,02,10,09,04,12,-20,00
Y02100904121503,120.800000,02,10,09,04,12,-15,03
Y02100904121404,159.900000,02,10,09,04,12,-14,04
Y02100904121305,28.950000,02,10,09,04,12,-13,05
Y02100904121206,221.400000,02,10,09,04,12,-12,06
Y02100904121107,0.640000,02,10,09,04,12,-11,07
Y02100904121008,70.840000,02,10,09,04,12,-10,08
Y02100904120909,72.990000,02,10,09,04,12,-09,09
Y02100904120810,287.300000,02,10,09,04,12,-08,10
Y02100904120711,23.550000,02,10,09,04,12,-07,11
Y02100904120612,17.270000,02,10,09,04,12,-06,12
Y02100904120513,3.860000,02,10,09,04,12,-05,13
Y02100904120315,6.630000,02,10,09,04,12,-03,15
Y02100904120117,28.020000,02,10,09,04,12,-01,17
Y02140403121800,1.300000,02,14,04,03,12,-18,00
Y02140404112000,0.330000,02,14,04,04,11,-20,00
Y02140404111404,33.490000,02,14,04,04,11,-14,04
Y02140901013000,0.686400,02,14,09,01,01,-30,00
Y02140901012700,1.760000,02,14,09,01,01,-27,00
Y02140901012600,6.850000,02,14,09,01,01,-26,00
Y02140901010815,1.210000,02,14,09,01,01,-08,15
Y02140901010716,89.270000,02,14,09,01,01,-07,16
Y02140901010518,113.400000,02,14,09,01,01,-05,18
Y02140901010419,226.200000,02,14,09,01,01,-04,19
Y02140901020815,44.750000,02,14,09,01,02,-08,15
Y02140901072900,0.176000,02,14,09,01,07,-29,00
Y02140901072800,0.980000,02,14,09,01,07,-28,00
Y02140901072700,41.780000,02,14,09,01,07,-27,00
Y02140901072204,66.660000,02,14,09,01,07,-22,04
Y02140901072105,24.270000,02,14,09,01,07,-21,05
